0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.9090909090909092,0.0,0,10,0,3.1363636363636362,0
0.0,1.1111111111111112,0,10,0,3.2777777777777777,0
0.0,0.0,0,10,0,3.0,0
0.9090909090909092,0.0,0,10,0,3.1363636363636362,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
4.318181818181818,3.333333333333333,0,10,0,4.4810606060606055,1
1.3636363636363635,0.0,0,10,0,3.2045454545454546,0
0.0,0.0,0,10,0,3.0,0
0.0,0.6666666666666666,0,10,0,3.1666666666666665,0
0.0,0.0,0,10,0,3.0,0
0.0,0.6666666666666666,0,10,0,3.1666666666666665,0
0.0,0.0,0,10,0,3.0,0
0.6818181818181818,0.0,0,10,0,3.102272727272727,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,4.222222222222222,0,10,0,4.055555555555555,1
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.6818181818181818,0.0,0,10,0,3.102272727272727,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,2.2222222222222223,0,10,0,3.5555555555555554,0
1.5909090909090908,1.1111111111111112,0,10,0,3.5164141414141414,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,1.3333333333333333,0,10,0,3.3333333333333335,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.22222222222222224,0,10,0,3.0555555555555554,0
0.0,0.0,0,10,0,3.0,0
0.0,2.0,0,10,0,3.5,0
0.0,4.0,0,10,0,4.0,1
0.0,0.0,0,10,0,3.0,0
0.0,0.888888888888889,0,10,0,3.2222222222222223,0
0.0,0.0,0,10,0,3.0,0
0.0,1.3333333333333333,0,10,0,3.3333333333333335,0
0.0,2.916666666666667,0,10,0,3.729166666666667,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,1.3333333333333333,0,10,0,3.3333333333333335,0
0.0,0.888888888888889,0,10,0,3.2222222222222223,0
