0.0,0.888888888888889,0.5194805194805195,10,0,3.378066378066378,0
0.0,1.3333333333333333,0.0,10,0,3.3333333333333335,0
0.0,0.0,0,0,0,0.0,0
0.0,8.571428571428571,0.0,10,0,5.142857142857142,2
8.604651162790697,1.1363636363636362,1.9672131147540983,10,0,5.164952517935743,2
4.75,4.146341463414634,1.6,10,0,5.229085365853658,2
2.5,4.222222222222222,2.528735632183908,10,0,5.189176245210728,2
0.0,10.0,0.0,10,0,5.5,2
0,0,0,0,0,0.0,0
0.0,4.444444444444445,1.5151515151515151,10,0,4.565656565656566,1
0.0,0.0,0.0,10,0,3.0,0
0.0,1.3333333333333333,2.2222222222222223,10,0,4.0,1
0.0,1.777777777777778,0.0,10,0,3.4444444444444446,0
0.0,0.0,0.3333333333333333,10,0,3.1,0
0,0,0.0,10,0,3.0,0
0.0,6.222222222222222,2.0253164556962027,10,0,5.163150492264416,2
7.142857142857143,0.0,0.0,10,0,4.071428571428571,1
0.0,2.8888888888888884,0.08547008547008547,10,0,3.747863247863248,0
0,0,0,0,0,0.0,0
0.0,0.0,0.0,10,0,3.0,0
5.0,9.411764705882353,0.25,10,0,6.177941176470588,2
0.0,4.444444444444445,0.9259259259259258,10,0,4.388888888888889,1
0.0,0.0,0.0,10,0,3.0,0
0.0,1.3636363636363635,0.0,10,0,3.340909090909091,0
0.0,0.0,0.0,10,0,3.0,0
0.0,2.0,0.7692307692307693,10,0,3.730769230769231,0
9.545454545454547,2.2222222222222223,0.0,10,0,4.987373737373737,1
