0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,1.3333333333333333,0,10,0,3.3333333333333335,0
0.0,1.3333333333333333,0,10,0,3.3333333333333335,0
0.0,0.0,0,10,0,3.0,0
0.0,2.2222222222222223,0,10,0,3.5555555555555554,0
0.0,1.1111111111111112,0,10,0,3.2777777777777777,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,1.3333333333333333,0,10,0,3.3333333333333335,0
0.0,10.0,0,10,0,5.5,2
0.0,0.0,0,10,0,3.0,0
0.0,7.333333333333333,0,10,0,4.833333333333333,1
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
3.1818181818181817,10.0,0,10,0,5.977272727272727,2
0.0,0.888888888888889,0,10,0,3.2222222222222223,0
0.0,0.0,0,10,0,3.0,0
0.0,9.777777777777777,0,10,0,5.444444444444445,2
0.0,0.0,0,10,0,3.0,0
0.0,0.888888888888889,0,10,0,3.2222222222222223,0
0.0,0.0,0,10,0,3.0,0
1.5909090909090908,0.0,0,10,0,3.2386363636363638,0
0.0,0.0,0,10,0,3.0,0
1.1363636363636362,3.333333333333333,0,10,0,4.003787878787879,1
0.0,0.0,0,10,0,3.0,0
0.0,0.6666666666666666,0,10,0,3.1666666666666665,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,1.777777777777778,0,10,0,3.4444444444444446,0
0.0,0.4444444444444445,0,10,0,3.111111111111111,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,2.2222222222222223,0,10,0,3.5555555555555554,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,0.0,0,10,0,3.0,0
0.0,1.3333333333333333,0,10,0,3.3333333333333335,0
0.0,1.8181818181818183,0,10,0,3.4545454545454546,0
